id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1361,67,66,1952,12,Male,9385 Lincoln Drive,42.38,-83.1,"$14,848","$28,714","$12,978",638,2
261,41,66,1979,2,Male,7061 Littlewood Street,36,-114.96,"$28,985","$59,093","$117,325",737,5
64,39,68,1980,3,Female,95 12th Avenue,34,-118.03,"$25,242","$51,465",$0,702,2
1864,20,69,1999,8,Male,1177 Elm Avenue,42.79,-73.67,"$24,904","$50,776","$19,785",701,1
1768,28,65,1991,9,Female,3615 Lafayette Boulevard,40.43,-75.34,"$25,205","$51,391","$84,768",573,1
1151,53,65,1966,12,Male,353 South Boulevard,40.35,-74.65,$0,$920,"$1,914",788,3
356,50,73,1969,10,Female,24 River Avenue,27.19,-80.24,"$20,315","$41,420",$0,691,5
1393,52,67,1967,4,Female,6467 Birch Street,41.25,-97.12,"$16,901","$34,460","$43,936",692,2
865,41,65,1979,2,Male,9684 Grant Drive,38.06,-78.9,"$18,531","$37,786","$107,692",693,5
1914,21,70,1998,4,Female,5259 Lake Drive,36.78,-76.08,"$20,678","$42,161","$59,210",672,1
1641,30,69,1989,3,Male,3636 El Camino Avenue,39.09,-84.51,"$25,503","$51,998","$73,575",640,1
707,22,67,1997,12,Female,5941 South Lane,34.72,-82.78,"$18,271","$37,253","$63,522",576,1
3,49,65,1970,12,Male,840 Elm Avenue,33.89,-98.51,"$13,705","$27,943","$18,693",681,4
754,76,69,1943,3,Female,15 Elm Lane,33.69,-78.89,"$19,025","$32,817","$27,209",705,6
148,62,66,1957,8,Male,7378 Park Lane,43.6,-71.74,"$18,972","$38,681","$113,190",663,5
127,48,68,1971,7,Male,671 Little Creek Street,31.7,-86.26,"$15,474","$31,553","$63,938",729,3
1675,36,70,1983,8,Male,97 Little Creek Boulevard,47.14,-122.32,"$24,519","$49,993","$52,978",767,3
747,63,64,1956,4,Male,716 Lafayette Street,39.33,-82.23,"$14,137","$28,828","$49,793",687,4
1942,77,63,1942,3,Female,2073 South Avenue,40.71,-73.99,$0,$1,$0,673,3
452,31,74,1988,3,Male,557 Catherine Drive,29.76,-95.38,"$31,072","$63,356","$140,107",704,5
1157,33,58,1986,12,Female,1884 Lake Avenue,32.98,-96.89,"$28,213","$57,526","$82,715",812,1
1534,36,65,1983,7,Male,1531 North Lane,39.9,-74.99,"$39,626","$80,794","$3,867",803,2
1086,57,64,1962,12,Female,442 Burns Boulevard,42.02,-71.21,"$37,407","$76,274","$102,611",698,2
1984,29,60,1990,5,Female,8265 Mountain View Drive,43.97,-88.95,"$19,059","$38,861","$62,080",528,1
835,32,65,1987,4,Male,549 Rose Drive,29.79,-90.82,"$22,223","$45,312","$11,788",681,4
758,63,68,1956,12,Male,39126 El Camino Boulevard,34.09,-118.13,"$21,178","$43,180","$36,832",764,5
1795,25,66,1994,10,Female,79 Hill Avenue,45.25,-93.33,"$29,580","$60,310","$91,017",647,6
1221,64,69,1955,11,Female,6606 Jefferson Avenue,33.92,-117.24,"$15,079","$30,747","$51,667",850,4
1821,21,68,1998,9,Male,740 Burns Lane,38.27,-104.62,"$21,394","$43,617","$16,661",803,3
1248,51,71,1968,7,Female,32299 Federal Street,42.68,-89.01,"$21,278","$43,386","$2,192",698,3
1900,62,62,1958,2,Female,690 Oak Street,43.06,-87.96,"$19,483","$36,465","$12,789",688,1
597,72,66,1948,1,Male,5138 North Drive,37.74,-122.44,"$51,692","$65,055","$1,676",736,6
1620,21,68,1998,6,Male,2537 Forest Boulevard,32.33,-96.62,"$18,112","$36,924","$71,952",701,3
1213,34,69,1985,11,Male,860 George Avenue,38.62,-122.61,"$21,373","$43,579","$96,994",795,3
619,54,65,1965,12,Male,498 Littlewood Avenue,44.01,-92.47,"$26,478","$53,986","$58,381",748,4
1043,21,61,1998,9,Female,95 Burns Drive,42.37,-71.11,"$47,637","$97,127","$210,206",660,2
394,52,71,1967,4,Male,514 Pine Boulevard,41.09,-73.55,"$34,138","$69,604","$47,193",684,4
1376,49,68,1971,1,Female,97536 Summit Street,30.51,-97.83,"$30,418","$62,019","$85,666",543,4
834,19,68,2000,11,Male,723 Summit Drive,33.95,-118.36,"$15,965","$32,550","$82,878",746,6
837,30,65,1989,4,Male,445 Fifth Avenue,39.15,-80.35,"$17,701","$36,092","$63,276",679,1
1257,55,67,1964,7,Male,287 Pine Lane,47.79,-122.3,"$23,668","$48,259","$146,774",721,3
1966,42,68,1977,11,Male,3835 Norfolk Street,36.05,-90.51,"$15,447","$31,499","$45,661",782,4
358,36,71,1983,7,Female,65 Fifth Lane,34.17,-82.37,"$15,243","$31,079","$91,845",605,2
912,46,66,1973,8,Male,1833 George Drive,25.77,-80.2,"$23,244","$47,395","$41,381",755,2
605,42,73,1977,10,Male,663 Summit Boulevard,40.64,-73.94,"$23,316","$47,542","$2,667",725,3
1362,58,67,1962,1,Male,3385 Hill Lane,38.78,-77.27,"$35,563","$72,510","$44,317",727,4
1513,48,66,1972,2,Male,8849 West Drive,41.3,-73.13,"$32,240","$65,736","$206,000",733,3
1521,71,71,1948,3,Female,557 Burns Boulevard,32.75,-97.77,"$19,120","$19,581","$21,424",706,3
564,57,64,1962,6,Male,2288 Pine Lane,44.08,-70.24,"$20,800","$42,411","$111,077",765,2
1309,87,64,1932,4,Female,115 Bayview Lane,47.61,-122.3,"$37,485","$55,902","$3,385",531,1
1583,38,68,1981,10,Male,182 Valley Street,40.04,-76.3,"$25,917","$52,844",$0,826,3
1885,46,65,1973,9,Male,189 Forest Street,33.99,-83.72,"$18,171","$37,056","$75,730",753,4
1566,44,64,1976,1,Male,48 Fourth Avenue,38.69,-121.31,"$19,726","$40,220","$106,171",718,3
401,81,71,1938,9,Male,84497 Valley Stream Drive,34.2,-118.39,"$15,239","$28,644",$879,806,7
15,52,66,1968,2,Female,401 Bayview Lane,34.02,-118.31,"$14,553","$29,673","$12,950",788,3
1666,61,62,1958,12,Male,649 Spruce Boulevard,32.29,-81.23,"$23,029","$46,954","$69,753",578,4
509,33,66,1986,7,Male,239 Sussex Drive,38.41,-82.43,"$21,842","$44,534","$107,410",702,4
954,51,65,1968,6,Male,691 Ocean View Street,33.93,-117.49,"$18,619","$37,963","$102,716",772,4
832,40,67,1979,5,Female,8799 Elm Avenue,33.2,-96.65,"$24,684","$50,329","$76,759",625,4
1046,44,66,1975,6,Male,9414 Summit Boulevard,39.95,-75.16,"$18,007","$36,715","$74,022",547,4
630,60,66,1959,7,Male,1583 Grant Avenue,30.33,-81.65,"$19,382","$39,521","$61,861",491,3
1561,78,67,1941,5,Female,245 Martin Luther King Drive,35,-80.94,"$26,707","$51,014","$23,366",759,4
1548,41,65,1978,10,Male,439 George Avenue,40.5,-111.7,"$35,834","$73,067","$6,332",721,3
221,63,65,1956,12,Female,560 Eighth Boulevard,37.7,-122.12,"$21,669","$44,183","$89,852",850,4
1991,21,65,1998,10,Male,979 Fifth Avenue,39.98,-82.98,"$11,243","$22,922","$9,004",694,1
1328,28,68,1992,1,Female,441 Rose Lane,40.16,-83.06,"$41,682","$84,987","$162,718",600,2
1901,63,69,1956,3,Female,292 First Avenue,43.69,-84.76,"$16,542","$33,728","$107,287",730,3
665,81,65,1939,1,Female,374 Lexington Street,41.23,-80.81,"$12,406","$11,613",$427,790,8
442,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,"$23,836","$48,600","$23,992",791,5
1626,58,63,1961,7,Male,9212 Plum Avenue,35.15,-89.75,"$29,571","$60,292","$114,223",531,1
1539,42,61,1977,3,Female,215 Main Drive,42.82,-83.25,"$28,463","$58,034","$129,546",676,2
601,68,67,1951,7,Male,5828 Wessex Drive,28.5,-81.37,"$15,849","$43,004","$15,304",761,6
541,51,70,1968,7,Female,2699 Littlewood Avenue,35.63,-95.95,"$14,293","$29,144","$35,268",645,1
210,46,63,1973,8,Male,7677 Little Creek Drive,29.45,-98.5,"$12,677","$25,850","$56,285",630,1
206,28,59,1992,2,Female,4633 Sixth Avenue,42.89,-85.72,"$18,431","$37,583","$51,633",782,2
926,20,60,1999,11,Female,88 George Street,41.14,-81.36,"$20,305","$41,403","$206,131",776,1
115,61,69,1958,7,Male,386 11th Lane,40.93,-73.72,"$49,546","$101,018","$78,115",748,6
1779,30,69,1989,4,Male,989 Hill Lane,33.46,-82.5,"$15,755","$32,125","$58,712",733,2
248,80,67,1939,12,Female,80471 Eighth Street,27.95,-82.48,"$13,254","$13,596",$352,684,4
1003,51,62,1968,11,Male,2003 Ninth Avenue,40.2,-74.78,"$39,495","$80,526","$117,380",632,1
294,36,59,1983,8,Male,99 Mill Lane,33.83,-83.89,"$21,556","$43,953","$76,915",607,1
118,56,68,1963,12,Female,407 Seventh Lane,33.52,-86.79,"$15,471","$31,533","$42,315",753,3
292,23,65,1996,9,Female,871 Second Street,32.79,-116.96,"$20,947","$42,711","$48,493",717,1
755,74,67,1945,11,Female,951 11th Avenue,33.82,-78.67,"$13,409","$23,137","$4,871",642,5
1878,18,64,2002,1,Male,631 Elm Drive,34.32,-118.38,"$19,508","$39,778","$60,850",702,1
1432,42,72,1977,8,Male,78 Lexington Street,40.96,-74.61,"$34,205","$69,747","$80,763",741,4
456,54,63,1965,10,Male,600 Grant Lane,26.63,-81.99,"$17,140","$34,947","$49,024",751,3
623,63,60,1956,4,Male,3283 Park Lane,41.53,-87.87,"$32,083","$77,961","$39,811",616,3
1426,22,66,1997,4,Female,37 Norfolk Boulevard,40.33,-74.03,"$56,252","$114,692","$91,575",805,2
47,47,62,1972,9,Male,523 Federal Drive,40.84,-73.87,"$12,475","$25,434","$45,540",712,4
760,56,64,1964,2,Female,532 Sixth Drive,39.98,-82.98,"$18,420","$37,558","$72,514",778,3
956,30,66,1989,12,Female,714 North Drive,39.98,-82.98,"$23,104","$47,110","$57,159",804,2
194,52,68,1968,2,Male,531 Pine Avenue,40.34,-85.35,"$15,048","$30,681","$81,680",746,4
693,20,66,1999,8,Female,5342 Valley Stream Avenue,33.09,-96.88,"$31,905","$65,051","$220,951",703,2
1246,49,67,1970,5,Female,7499 Lake Boulevard,30.76,-88.12,"$15,207","$31,008","$60,527",713,4
641,62,68,1957,11,Male,878 Forest Street,39.98,-82.98,"$18,420","$37,556",$0,735,6
1060,76,68,1944,2,Male,359 Valley Street,39.77,-86.14,"$17,909","$21,547","$16,040",785,5
1292,20,68,1999,4,Male,176 River Boulevard,35.7,-89.99,"$14,249","$29,051","$5,819",774,2
1113,19,69,2000,5,Female,700 Madison Lane,41.76,-88.29,"$14,200","$28,953","$3,619",738,2
245,39,65,1980,7,Female,3 Main Street,26.11,-80.39,"$28,826","$58,774","$94,053",528,2
774,46,61,1973,7,Male,671 Essex Street,42.41,-114.59,"$16,378","$33,395","$57,774",588,2
1822,87,65,1933,1,Female,7736 Eighth Boulevard,27.09,-82.43,"$14,395","$22,894","$1,501",767,5
1209,45,67,1974,6,Female,95 12th Drive,40.94,-73.86,"$31,299","$63,815","$4,832",699,6
997,57,67,1963,2,Female,339 Little Creek Lane,32.64,-116.98,"$26,957","$54,963","$105,623",675,4
1180,28,69,1991,9,Male,18 Lake Avenue,40.71,-73.99,"$17,624","$35,940","$54,354",595,3
318,62,67,1957,5,Male,75540 Valley Street,34.5,-118.01,"$18,103","$36,911","$93,367",724,4
691,34,64,1985,12,Female,232 Jefferson Boulevard,38.39,-86.93,"$21,991","$44,838","$109,951",561,1
1993,59,72,1960,3,Female,963 11th Drive,37.35,-122.03,"$45,509","$92,785","$122,254",786,6
252,67,70,1953,1,Male,127 Grant Street,40.58,-82.42,"$17,161","$34,985","$29,409",723,6
1757,39,68,1980,11,Male,2773 El Camino Lane,40.19,-85.39,"$20,644","$42,086","$79,530",784,4
1324,45,61,1974,11,Female,535 Hill Boulevard,27.33,-82.54,"$19,065","$38,872","$94,970",663,4
1557,50,66,1970,2,Female,2516 Essex Drive,45.45,-122.79,"$23,687","$48,295","$109,558",707,3
1555,28,64,1991,6,Female,5367 Pine Avenue,34.01,-86.01,"$19,474","$39,708","$113,715",717,3
941,56,72,1963,6,Female,3248 Hill Drive,43.34,-73.67,"$22,273","$45,416","$82,611",713,1
156,36,67,1983,7,Female,2062 Fourth Street,34.08,-117.46,"$13,739","$28,007",$0,691,4
24,48,64,1971,11,Female,55378 Burns Avenue,42.27,-89.06,"$18,906","$38,554","$47,186",708,1
302,27,67,1992,8,Female,9354 Lafayette Street,38.41,-78.61,"$18,335","$37,384","$120,327",706,2
949,29,71,1990,11,Female,6595 Ocean Drive,40.45,-74.48,"$31,234","$63,684","$96,864",709,5
1281,92,61,1927,12,Female,34 Bayview Drive,34.1,-117.38,"$14,632","$26,546","$2,480",689,6
1428,35,62,1984,11,Female,800 Ninth Boulevard,37.67,-92.66,"$13,963","$28,472","$42,750",508,1
433,49,65,1970,4,Male,6829 Main Boulevard,39.38,-89.07,"$15,676","$31,957","$12,347",771,6
584,61,68,1958,8,Male,8823 South Drive,38.66,-121.37,"$14,318","$29,195","$64,881",743,3
1832,36,67,1983,10,Male,151 Lafayette Drive,40.71,-124.11,"$17,839","$36,372","$79,220",684,2
222,48,70,1971,7,Female,9243 Oak Street,33.76,-84.33,"$45,818","$93,417","$115,916",714,3
648,40,61,1980,2,Female,466 Pine Drive,32.78,-108.26,"$14,642","$29,854","$66,044",674,3
1939,43,69,1976,11,Female,480 First Lane,33.95,-118.29,"$12,362","$25,207","$34,107",685,1
722,25,66,1995,1,Male,3357 Hill Lane,41.01,-75.89,"$16,168","$32,966","$73,741",707,1
1889,66,67,1953,7,Male,23 El Camino Street,27.97,-82.76,"$23,528","$47,972",$0,748,5
1229,50,66,1970,2,Male,421 Essex Street,35.18,-79.46,"$24,206","$49,350","$20,942",713,6
505,39,63,1980,12,Female,31 Lincoln Avenue,25.77,-80.29,"$14,901","$30,383","$58,466",609,2
1083,44,65,1975,3,Female,45682 Washington Lane,38.45,-82.64,"$18,916","$38,568","$66,300",756,4
1656,35,69,1984,5,Female,350 Third Avenue,45.87,-95.37,"$20,179","$41,141","$81,016",706,3
568,24,66,1996,2,Male,5573 Sixth Lane,42.5,-94.17,"$18,895","$38,526","$60,556",778,1
1373,35,66,1984,12,Female,834 Tenth Lane,41.07,-85.13,"$16,764","$34,181","$50,668",764,2
667,83,63,1936,3,Male,588 Lincoln Street,35.98,-78.91,"$30,325","$41,763","$2,279",714,5
480,50,68,1969,11,Male,749 Oak Street,37.91,-122.01,"$42,234","$86,113","$177,353",713,6
569,52,73,1968,2,Male,29 Martin Luther King Lane,34.83,-92.2,"$22,377","$45,625","$81,136",662,1
1600,62,66,1957,9,Female,314 Fourth Street,47.67,-122.18,"$49,629","$101,193","$124,771",747,3
1063,64,66,1956,2,Male,690 Jefferson Lane,41.91,-89.06,"$18,590","$37,898","$36,994",716,5
32,82,67,1937,9,Female,7336 First Avenue,40.31,-79.54,"$23,074","$52,315","$3,174",695,4
1040,28,67,1991,10,Female,207 Washington Lane,39.86,-74.82,"$39,269","$80,060",$0,689,2
396,89,72,1930,10,Female,711 South Boulevard,42.07,-87.81,"$38,274","$50,341","$3,270",735,5
1498,47,66,1972,7,Female,69590 Rose Drive,39.68,-74.98,"$24,911","$50,790","$3,547",726,4
104,33,65,1986,11,Female,2043 Mill Street,32.69,-97.01,"$18,334","$37,384","$49,182",713,3
1062,58,65,1961,6,Male,55 Fourth Drive,41.57,-75.25,"$17,302","$35,274","$35,234",708,3
1845,30,68,1989,7,Male,498 Mountain View Avenue,40.53,-89.35,"$23,199","$47,300","$93,788",784,1
1657,35,68,1984,9,Male,600 River Lane,33.87,-118.21,"$12,849","$26,201","$42,551",655,1
1106,62,62,1958,2,Female,1563 Summit Boulevard,34.13,-118.24,"$16,842","$20,783","$23,623",699,3
1867,33,69,1986,10,Male,514 Sixth Boulevard,29.45,-98.5,"$21,563","$43,968","$71,218",644,1
1045,27,66,1992,7,Male,5222 Valley Stream Avenue,33.41,-82.31,"$16,568","$33,778","$10,058",757,1
1786,48,63,1971,3,Female,7554 Sixth Street,40.83,-81.26,"$18,936","$38,611","$93,255",755,5
1569,68,65,1951,3,Female,7276 Valley Drive,43.54,-96.73,"$20,153","$39,082","$16,870",722,4
899,29,65,1990,6,Female,5544 Grant Avenue,42.24,-83.62,"$23,487","$47,891","$114,299",629,1
1595,47,65,1972,5,Female,4191 Maple Avenue,40.84,-73.87,"$25,537","$52,063","$87,549",753,2
446,23,68,1997,1,Male,28 Madison Lane,40.69,-73.73,"$24,200","$49,342","$56,137",703,1
53,49,68,1970,12,Female,7406 Mill Avenue,38.62,-120.62,"$19,471","$39,700","$59,062",701,3
1136,23,65,1996,12,Male,1430 Elm Avenue,37.56,-121.98,"$33,727","$68,767","$119,831",723,3
551,65,67,1955,1,Male,54 George Avenue,39.14,-119.71,"$19,392","$39,543","$53,182",776,3
1491,41,68,1978,4,Female,40 River Boulevard,32.25,-111.08,"$22,662","$46,209","$56,034",710,4
330,36,71,1984,2,Male,271 Sixth Drive,40.24,-75.28,"$31,595","$64,419","$183,210",711,1
392,50,65,1969,11,Female,687 Fifth Boulevard,27.64,-80.39,"$16,234","$33,098","$59,605",775,3
1144,57,66,1962,12,Female,545 Eighth Avenue,29.76,-95.38,"$14,959","$30,495","$70,825",773,4
1163,45,61,1975,1,Male,2270 Sixth Lane,29.99,-95.26,"$32,943","$67,170","$114,251",489,3
230,39,65,1980,10,Female,675 Fifth Avenue,30.44,-91.12,"$17,412","$35,501","$78,801",693,4
1066,46,65,1973,6,Female,9846 Second Lane,40.27,-75.26,"$26,545","$54,124",$0,727,2
460,65,65,1954,12,Male,696 George Lane,41.02,-73.8,"$44,664","$40,957","$64,144",608,4
1661,42,67,1977,5,Female,939 Main Lane,39.09,-76.85,"$35,553","$72,478","$63,078",728,2
1926,70,67,1950,1,Female,867 Valley Stream Boulevard,28.78,-81.27,"$17,736","$26,574","$5,244",689,3
27,78,63,1941,8,Female,3553 Mountain View Drive,32.28,-90,"$22,304","$23,821","$22,427",613,8
365,55,70,1964,9,Female,1392 Plum Avenue,40.64,-73.94,"$18,719","$38,165","$45,891",719,1
50,68,72,1951,7,Female,267 Birch Boulevard,45.82,-88.06,"$19,243","$39,238","$85,457",702,4
653,19,65,2001,2,Female,939 Lake Drive,41.64,-71,"$25,308","$51,601","$79,143",745,1
743,44,66,1975,4,Female,5810 Sixth Drive,35.64,-78,"$15,938","$32,491","$24,515",682,3
999,19,62,2000,10,Female,2481 Hillside Street,42.26,-71.11,"$23,691","$48,308","$106,571",703,4
940,49,61,1970,6,Female,620 12th Avenue,25.77,-80.2,"$20,499","$41,800","$67,836",699,6
534,27,74,1993,2,Female,31919 Summit Boulevard,41.72,-93.6,"$29,680","$60,510","$23,196",790,3
1460,24,65,1995,7,Female,7454 12th Lane,42.52,-87.88,"$30,288","$61,760","$163,824",590,2
59,85,69,1934,8,Female,726 Oak Avenue,32.78,-108.26,"$16,654","$25,066",$424,695,7
1908,78,66,1942,2,Female,3601 Catherine Boulevard,35.97,-83.94,"$24,801","$44,469","$12,777",733,5
1436,21,55,1998,8,Female,729 Wessex Avenue,41.52,-87.42,"$21,992","$44,842","$54,189",500,4
1230,18,50,2002,1,Male,66 Birch Lane,32.3,-80.92,"$14,305","$29,169","$37,230",754,1
324,21,68,1998,7,Female,5995 Valley Stream Avenue,45.55,-122.73,"$42,850","$87,372","$40,547",792,3
992,46,70,1973,4,Male,574 Norfolk Street,37.37,-77.5,"$26,918","$54,881","$3,584",700,4
198,49,73,1970,3,Female,732 Lincoln Drive,27.95,-82.48,"$15,447","$31,497","$30,805",702,3
1017,24,69,1995,7,Male,7043 Ocean Avenue,34.14,-119.1,"$14,076","$28,703","$94,364",560,1
1813,35,66,1984,4,Female,334 Birch Drive,35.82,-87.01,"$27,637","$56,350","$120,125",808,4
1989,31,66,1988,12,Male,3487 Bayview Drive,38.81,-76.75,"$33,295","$67,886","$7,137",803,4
1148,54,70,1965,4,Male,377 Lake Lane,39.95,-75.16,"$18,007","$36,711","$47,490",687,4
872,61,66,1959,1,Female,96 Lake Lane,41.88,-87.84,"$15,451","$31,505","$59,730",655,4
458,46,62,1973,11,Male,298 Federal Avenue,33.63,-112.09,"$24,064","$49,068","$123,937",530,2
920,41,68,1978,11,Female,37 Sixth Lane,35.11,-106.62,"$14,078","$28,704","$103,891",700,2
1598,82,61,1937,6,Male,996 Valley Drive,36.83,-119.79,"$12,508","$26,126","$1,213",697,5
1876,50,70,1969,7,Male,2040 Washington Boulevard,38.05,-84.72,"$21,869","$44,587","$17,148",775,6
412,25,65,1994,10,Male,7091 Lexington Lane,36.07,-94.15,"$22,964","$46,822",$0,810,4
190,40,67,1979,4,Male,5468 Little Creek Drive,42.03,-87.73,"$21,801","$44,452","$12,409",711,5
163,37,73,1983,2,Male,169 Oak Street,41.37,-79.7,"$16,237","$33,108","$44,044",829,2
567,25,69,1994,6,Male,9804 Third Street,35.74,-81.69,"$16,445","$33,534","$76,166",761,3
503,47,61,1973,2,Female,54 Valley Lane,41.83,-87.68,"$14,497","$29,564","$54,279",694,2
469,67,67,1952,3,Female,488 Bayview Boulevard,33.88,-117.85,"$26,675","$46,945","$17,835",682,4
1851,48,72,1972,1,Male,73 Essex Lane,35.83,-78.83,"$37,121","$75,682","$37,163",727,5
1523,61,73,1958,10,Female,7561 Valley Avenue,36.07,-79.82,"$19,453","$39,661","$74,740",850,4
35,20,64,1999,6,Male,8460 Oak Lane,43.66,-70.25,"$23,785","$48,495","$97,630",773,3
317,67,65,1952,3,Female,816 El Camino Drive,39.74,-121.6,"$15,436","$19,199","$15,091",715,3
1195,75,68,1944,7,Male,1222 First Drive,44.01,-92.47,"$23,553","$40,696","$15,691",801,6
1238,31,72,1988,7,Female,95410 Pine Boulevard,38.87,-77.1,"$47,408","$96,661","$73,401",721,2
432,55,64,1964,11,Female,4329 El Camino Boulevard,36.08,-81.92,"$13,018","$26,546","$32,087",686,5
1082,34,67,1985,10,Female,316 Valley Stream Avenue,37.23,-119.49,"$16,643","$33,934","$42,945",622,3
120,50,71,1969,9,Female,64 Mill Street,42.88,-88,"$29,924","$61,008",$0,781,4
1289,33,64,1986,11,Male,27934 11th Street,26.14,-80.13,"$20,995","$42,808","$117,011",758,1
1502,21,67,1999,2,Male,92196 Tenth Drive,39.1,-77.55,"$44,196","$90,104","$85,204",787,2
1497,55,64,1964,12,Female,292 Tenth Street,38.53,-121.44,"$17,435","$35,553","$76,077",623,1
1047,26,67,1994,2,Male,225 Ocean View Avenue,37.55,-77.46,"$26,269","$53,554","$119,852",689,2
0,33,69,1986,3,Male,858 Plum Avenue,43.59,-70.33,"$29,237","$59,613","$36,199",763,4
351,91,70,1928,9,Female,984 Little Creek Lane,40.77,-73.84,"$13,810","$17,150",$375,807,6
1797,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.71,-122.16,"$24,971","$30,962","$15,336",743,5
1386,59,62,1960,6,Male,485 Birch Boulevard,41.39,-84.12,"$18,600","$37,927","$79,299",712,1
1122,33,66,1986,11,Female,776 Bayview Avenue,40.84,-73.28,"$34,188","$69,706","$97,070",785,2
255,18,57,2001,8,Female,8026 East Drive,29.79,-95.82,"$21,214","$43,253","$56,323",718,1
765,18,68,2002,2,Male,188 Ninth Boulevard,37.78,-90.42,"$17,707","$36,101","$46,425",778,2
703,53,66,1966,11,Female,864 Jefferson Drive,30.23,-92.19,"$19,798","$40,363","$111,112",711,4
1919,83,59,1936,11,Male,7994 Maple Lane,40.95,-72.19,"$37,846","$80,493","$2,027",610,5
791,78,57,1941,11,Female,939 Mill Street,33.98,-117.65,"$22,682","$39,263","$24,246",645,4
199,67,67,1952,4,Female,7927 Plum Lane,33.1,-96.66,"$32,580","$78,329","$40,161",720,3
282,42,66,1977,5,Male,260 Spruce Avenue,29.45,-98.5,"$12,547","$25,585","$59,827",702,4
908,62,70,1957,8,Male,3776 Bayview Lane,35.69,-78.62,"$22,685","$46,256","$106,753",650,3
880,28,65,1991,3,Male,231 Littlewood Avenue,48.95,-122.43,"$19,301","$39,354","$26,700",685,2
770,35,66,1984,8,Male,33 Second Boulevard,33.04,-96.74,"$29,793","$60,746","$88,165",706,4
1169,51,68,1968,11,Female,375 Hillside Drive,30.54,-97.64,"$30,358","$61,901","$29,627",726,7
522,26,65,1994,2,Female,4726 Third Street,38.46,-85.95,"$21,313","$43,454","$79,295",774,2
1736,43,67,1977,1,Male,2479 Valley Avenue,40.64,-73.94,"$22,456","$45,789","$94,014",695,4
506,56,68,1964,1,Male,2742 El Camino Boulevard,42.71,-78.93,"$25,916","$52,841","$36,288",733,5
